# Beatmap generated from 'BTS.mp3'
# Total notes: 952
116215,0
116308,1
116308,2
116587,1
116726,1
116935,2
117423,2
117516,3
117980,0
117980,3
118584,1
118584,2
118932,1
118932,3
119211,3
119350,2
119559,0
119559,1
119931,1
119931,2
120186,1
120186,3
120465,1
120697,2
120697,3
120975,0
121208,0
121417,0
121951,2
122229,2
122462,1
122740,0
122949,0
123228,1
123321,3
123483,2
123692,2
123878,1
123971,2
124226,2
124226,3
124319,2
124482,0
124482,3
124667,1
124969,3
125225,2
125689,3
125852,0
125852,3
125968,1
126316,0
126316,3
126641,1
126827,3
126943,2
127175,2
127431,1
127431,2
127686,1
127802,2
127965,3
128220,2
128290,0
128290,3
128638,2
128917,2
129149,3
129311,0
129311,3
129474,3
129938,0
130449,0
130449,2
130705,2
130983,2
131239,1
131471,3
131703,2
131703,3
131959,0
132075,3
132214,1
132702,2
132818,0
132980,1
133328,3
133421,1
133700,2
133932,1
134466,0
134466,2
134606,0
135209,2
135465,3
135604,1
135813,1
135976,1
136115,2
136347,2
136463,0
136602,3
136719,1
136951,0
137206,3
137346,2
137694,3
137972,1
138460,1
138716,0
138924,0
138924,3
139226,0
139482,0
139946,2
140202,3
140457,0
140643,1
140643,2
140921,2
141154,0
141455,2
141804,1
142454,2
142454,3
142593,3
142709,1
142942,0
143220,1
143429,2
143615,3
144172,0
144474,0
144706,0
145217,1
145705,1
145914,0
146819,1
146959,1
147075,1
147075,2
147446,3
147725,1
147725,3
147911,0
147911,2
148445,2
148956,2
149095,2
149699,3
150813,0
151069,0
151069,2
151974,2
152346,1
152671,2
152973,0
153692,0
153948,1
154366,1
154366,3
154830,3
154969,0
154969,3
155109,3
155434,1
155968,0
156339,2
156827,3
156966,2
157106,3
158151,0
158151,2
159172,0
159172,3
159451,0
159683,3
159985,0
159985,3
161076,2
161425,2
161425,3
162423,2
162679,1
162679,2
162725,1
162934,1
163189,0
163700,1
163979,1
164211,3
164304,0
164443,1
164699,1
164699,2
164954,1
164954,3
165070,1
165465,1
165465,2
165651,3
166161,2
166440,1
166440,3
166672,2
167183,3
167462,1
167462,3
167671,2
167949,0
167949,3
168228,1
168321,3
168460,0
168460,3
168716,3
169668,0
169668,1
169668,3
170480,1
170573,1
170573,3
170736,0
170736,3
170829,1
171177,0
171409,2
171409,3
171641,1
171966,0
171966,2
172175,3
172315,2
172431,0
172431,1
172663,0
172663,1
172802,1
172942,1
172942,3
173174,0
173662,2
173963,0
173963,1
174172,0
174428,0
174428,3
174683,0
174683,2
174799,2
175171,2
175171,3
175682,0
175682,3
176216,3
176285,0
176425,3
176819,0
176959,2
177191,0
177423,3
177655,0
177934,1
178700,0
179095,1
179095,2
179467,2
179467,3
179699,2
179977,1
179977,2
180233,1
180233,2
180326,0
180465,3
180604,2
180720,1
181069,1
181185,3
181417,2
181696,1
181951,2
182230,3
182323,1
182323,2
182439,2
182694,0
183089,1
183669,3
183971,0
184296,2
184482,1
184482,2
184691,2
184691,3
184807,0
184946,1
185480,2
185480,3
185689,1
185689,3
185945,0
186340,0
186479,3
186711,1
186804,1
187083,2
187686,1
187942,1
188313,0
188313,2
188592,1
188592,3
188708,1
188708,2
189103,0
189196,1
189196,2
189428,0
189707,0
189707,1
189939,0
190171,0
190333,0
190333,1
190473,1
190682,3
191193,0
191193,1
191471,3
191680,2
191936,0
191936,1
192679,2
193073,2
193236,2
193236,3
193329,0
193329,1
193445,2
193700,2
195070,3
195442,0
195442,3
195720,0
195720,1
195883,2
195883,3
195953,2
195953,3
196208,1
196347,0
196603,0
196696,2
196858,0
196858,1
197183,2
197694,2
197973,1
198066,3
198530,2
198716,0
198716,1
198809,0
198995,2
199738,0
199807,0
199993,2
200341,2
201061,0
201200,3
201967,0
202152,3
202478,3
202686,2
202849,1
202849,3
202942,0
203453,2
203639,2
204219,0
204312,0
204474,1
204474,3
205032,1
205032,3
205194,1
205194,3
206169,2
206471,3
206936,0
206936,3
207214,2
207214,3
207702,2
208213,3
208352,0
208445,0
208608,2
208608,3
208724,3
208840,0
208956,0
209188,0
209443,3
209954,0
210326,0
210326,3
210465,1
210674,1
211092,0
211185,2
211394,3
211673,1
212183,3
212694,0
212950,0
213066,1
213182,2
213484,0
213971,3
214343,0
214459,2
215086,3
215202,0
215411,0
215411,2
215666,0
215922,1
216177,1
216177,3
216317,1
216456,0
216944,3
217431,3
217687,0
217942,1
218430,1
218569,3
219196,1
219428,0
219962,1
219962,3
220194,3
220310,0
220310,3
220450,3
220682,0
220682,2
221448,2
221448,3
221959,3
222191,0
222191,2
222447,3
222725,0
223213,1
223422,2
223701,0
223933,1
223933,3
224165,2
224304,3
224467,3
224606,2
224815,0
224954,0
224954,3
225210,2
225442,2
225674,1
226696,3
227067,2
227207,1
227462,2
227694,3
227927,0
227927,1
228228,2
228228,3
228461,0
228461,3
228693,3
229064,2
229715,3
229947,1
229947,3
230341,3
230458,2
230690,1
230690,2
230806,3
231084,1
231084,2
231201,0
231201,1
231665,0
231665,2
231944,0
232176,0
232315,2
232454,3
232687,0
232826,2
232965,0
233476,3
233708,0
233941,0
234451,1
234684,3
235078,1
235450,0
235682,2
235868,1
236216,2
236309,0
236309,1
236448,0
236727,2
237447,3
237702,1
237702,3
237958,2
238213,2
238329,1
238329,2
238445,0
238701,0
238701,1
238817,2
238817,3
239072,3
239188,1
239444,2
239676,2
239676,3
239955,1
240233,0
240419,0
240698,3
240814,2
241069,2
241441,2
241696,2
245806,0
246270,2
246270,3
248128,2
